authorName,googleMapsPlaceId,placeAddress,placeName,placeUrl,provider,reviewDate,reviewId,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewImages/9,reviewImages/10,reviewImages/11,reviewImages/12,reviewImages/13,reviewImages/14,reviewImages/15,reviewImages/16,reviewRating,reviewText,reviewTitle,reviewUrl
JosephfromNYC,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2018-01-21T00:00:00.000Z,555285188,,,,,,,,,,,,,,,,,,4,"Friendly Staff, Very Clean Dining Room, Delicious Appetizers and Entrees. Tomato Soup, Burgers & fries, nice Chicken Paillard, Quinoa Bowl, Kale, so many desserts too.",Relaxed Atmosphere,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r555285188-Cafeteria-New_York_City_New_York.html
SidSidow,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2018-01-20T00:00:00.000Z,555047284,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/d3/89/fa/cafeteria.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/d3/89/f7/cafeteria.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/d3/89/f2/cafeteria.jpg,,,,,,,,,,,,,,,4,"My son was working at an art exhibit/sale when I flew into town, but he was able to take some time for dinner.  He found this very close to where he was working
I hate to use the term 'trendy' but if it fits......  We got there just before it started getting crowded.
Filling up with conversation, you hard to work against the music.  I love loud music, but it was a bit more than I'd like at dinner.  Bartender was great and the food was terrific.  My classic burger was tasty and my son enjoyed his salad (even gave me his bacon bits!)",Good dinner with my son!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r555047284-Cafeteria-New_York_City_New_York.html
Flora Pitta,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2018-01-20T00:00:00.000Z,554948265,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/d2/72/0d/photo0jpg.jpg,,,,,,,,,,,,,,,,,5,"Um lugar super charmoso com pessoas descoladas, atendimento muito bom e comida deliciosa!!!! O Mac & cheese é muitooooo bom!!!!",Vale a pena conhecer! ,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r554948265-Cafeteria-New_York_City_New_York.html
Spiritua,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2018-01-04T00:00:00.000Z,551505617,,,,,,,,,,,,,,,,,,5,"simple restaurant without fancy decoration or expensive furniture. However the focus is on the menu and the meals. We came for a lunch and tried a burger and a salad with squid. Both were absolutely excellent: rich salad with excellent dressing, and a fine burger with excellent meet and fries. We were positively surprised by the very good quality of food, and a rather lower price range. highly recommended place !","excellent lunch at ""Cafeteria""",https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r551505617-Cafeteria-New_York_City_New_York.html
Dollface23,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-12-30T00:00:00.000Z,550246798,,,,,,,,,,,,,,,,,,5,"We came here with nine people for a birthday lunch for my daughter. Our friends, who live in the area, reserved s big table. The service was great, the food super fun and the atmosphere spot on. We came at noon and had lunch and brunch options.. acai bowls, great egg dishes, croissant French toast were some of the dishes we had. The mac and cheese three ways and the amazing desserts were a treat. My kids loved the fried Oreos!!
So fun. Would recommend for all ages.",Super fun,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r550246798-Cafeteria-New_York_City_New_York.html
George G,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-12-28T00:00:00.000Z,549814218,,,,,,,,,,,,,,,,,,2,"Crowded loud and bad service.  Its a shame, this place used to be our neighborhood go to lunch spot but it has outlived its time.  I would rather go to a newer establishment where the staff is more friendly, like Hotel Morris across the street.  Today we had a table for two, and then they crammed in 7 people into a table for 5 next to us.  We were all miserable.  When we mentioned it to the manager and front hostess, they both just shrugged it off.  That mentality used to be cool last decade, not now that there are so many amazing restaurants in nyc who appreciate your business and patronage.",Used to be good.  They need to be more considerate now,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r549814218-Cafeteria-New_York_City_New_York.html
CarlosAR,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-12-26T00:00:00.000Z,549382877,,,,,,,,,,,,,,,,,,3,"Hemos realizado el Brunch, pasamos caminando y nos gusto que había gente con cafetería y comiendo, decidimos entrar, nos pareció un poco apretados - mucha gente en poco espacio (optimizan al máximo el espacio !!), pedimos una botella de vino $42.- un poco caro, luego Chicken Paillard $20.- Soup & Sammie $14, Burger con agregados $16 + 6 = $22.- un poco caro, y un Benedict $13.- trajeron toda la comida a destiempo - la cocina estaba superada - nadie se hacia cargo y se habían olvidado un plato !!, deben trabajar para mejorar, personal mas comprometido, liberar espacio para facilitar el trabajo de los empleados, y en la cocina deben mejorar los tiempo, eso se llama !! mejorar la organización. No fue mala la experiencia, una pena el servicio !!","BUENA COMIDA, SERVICIO PARA MEJORAR Y MUY POCO ESPACIO",https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r549382877-Cafeteria-New_York_City_New_York.html
WellTraveled3,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-12-25T00:00:00.000Z,549199297,,,,,,,,,,,,,,,,,,4,"We had a very good family dinner with 8 of us seated in the private room upstairs at the Cafeteria. The private room is well decorated and the service and ambiance were lively, friendly and fun.

Everyone seemed to enjoy what they ordered. Among the appetizers, the deviled eggs and salads stood out and for the entrees, the fried chicken and waffles, the Asian salmon and the turkey burger were excellent.",Good Family Holiday Dinner,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r549199297-Cafeteria-New_York_City_New_York.html
johnnymordant,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-12-20T00:00:00.000Z,548282528,,,,,,,,,,,,,,,,,,4,"Went for breakfast and had a very good experience. Food was plentiful and delicious, reasonably priced and the service was great.","Good quality, great service",https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r548282528-Cafeteria-New_York_City_New_York.html
wryfer,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-12-04T00:00:00.000Z,545119836,,,,,,,,,,,,,,,,,,4,"The biscuits they bring around were warm and delicious and the chicken and waffles were superb - huge portions and delicious. The garlic mash was okay, probably not worth how much it cost, but everything else was excellent - the rest of my party ordered similar dishes or burgers, and everybody loved their mains. 

The interior was a bit crowded and probably too loud, making conversation a bit tricky, but well worth a visit.",Great chicken,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r545119836-Cafeteria-New_York_City_New_York.html
bl10021,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-12-04T00:00:00.000Z,545072176,,,,,,,,,,,,,,,,,,4,"내부 인테리어가 정말 인상적인 곳입니다. 정말 깔끔하고 모던하니 세련된 곳입니다. 메뉴도 다양해서 먹는 즐거움도 있는 곳입니다. 저희는 여기서 치킨 와플과 버거, 라비올리를 먹었고 디저트로 아이스크림 와플을 먹었습니다. 양도 적당하고 맛은 좋았습니다. 비쥬얼도 좋았습니다. 그리고 직원분들이 친절하셔가지고 너무 좋았습니다. 추천메뉴는 치킨와플, 아이스크림 와플! 입니다.",모던하고 깔끔한 인테리어!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r545072176-Cafeteria-New_York_City_New_York.html
misopiso88,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-12-02T00:00:00.000Z,544714613,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6d/5d/f8/yum.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6d/5d/fc/yum.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6d/5e/05/yum.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6d/5e/09/yum.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6d/5e/11/front-entrance.jpg,,,,,,,,,,,,,4,I was visiting NYC with my friends who both grew up in the south so we decided to order chicken and waffles at Cafeteria.  Portions were huge and food was DELISH!  We split two orders between the three of us.  A great restaurant for lunch if you are nearby.,Great Chicken & Waffles!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r544714613-Cafeteria-New_York_City_New_York.html
Arkansastraveler74,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2017-11-19T00:00:00.000Z,541932850,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/4f/af/4c/photo0jpg.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/4f/af/4d/photo1jpg.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/4f/af/4f/photo2jpg.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/4f/af/50/photo3jpg.jpg,,,,,,,,,,,,,,4,"Big City takes on comfort food.. this place is open 24/7. The atmosphere is great. We had a very good dinner. Chicken and waffles.. we started with calamari and Mac and cheese . Overall, had a good experience...",City takes on comfort food..,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r541932850-Cafeteria-New_York_City_New_York.html
normanandmarilyn,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-04-22T00:00:00.000Z,668471133,,,,,,,,,,,,,,,,,,5,"This Gem of a Belgian Restaurant is close to Times Square and has a really exciting feel to it as soon as you open the door
The Staff were excellent and the food choice very varied
The food was hot  and very well prepared and portion size was good",Belgian Brilliance,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r668471133-BXL_Cafe-New_York_City_New_York.html
Gwen2930,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-04-21T00:00:00.000Z,668184062,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/3e/81/8c/photo1jpg.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/3e/81/8b/photo0jpg.jpg,,,,,,,,,,,,,,,,4,Zeker een aanrader om hier als Belg te komen eten of enkel een Belgisch biertje te drinken aan de toog.,Stukje België in New York ,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r668184062-BXL_Cafe-New_York_City_New_York.html
v0yageur22,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-04-21T00:00:00.000Z,668113467,,,,,,,,,,,,,,,,,,4,"Though it's practically in Times Square, BXL is not over run with tourists; the service is incredibly warm and welcoming and professional and the food is great--if you are looking for pre- or post-theatre dining that is not fancy or mediocre this is the place. They have a great selection of terrific Belgian beers, a good basic wine list and a very tasty menu with lots of classic Belgian and French dishes including many different takes on mussels and frites. There are a few big TV screens so it has a slight sports bar feel, but the games on when we were there were the Turkish ""Super Lig"" (soccer championships) so even that aspect had an interesting foreign bent. All in all--BXL is definitely worth a visit.",Great place just a few steps away from Times Square,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r668113467-BXL_Cafe-New_York_City_New_York.html
sonia0211,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-04-15T00:00:00.000Z,666660253,,,,,,,,,,,,,,,,,,4,"사람이 많이 붐비는 시간대였지만, 많이 복잡하지 않았습니다.브런치 메뉴를 제법 잘 갖추고 있는곳이구요, 맛도 나쁘지 않았습니다. ",브런치 하기에 좋아요,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r666660253-BXL_Cafe-New_York_City_New_York.html
MEHunt,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-03-29T00:00:00.000Z,662110759,,,,,,,,,,,,,,,,,,4,"French good gets the raves but Belgian food rivals it for subtle flavors. Besides, Belgian beers are among the most delicious in the world. This little place tucked in Times Square is a nice chance of pace. Lighting is low so take your cell phone for menu reading but don't let that keep you from the calamari, salmon, and other delights. ",Stick with Belgian food,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r662110759-BXL_Cafe-New_York_City_New_York.html
NatAtHome,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-03-20T00:00:00.000Z,660029809,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e3/c0/d2/roast-chicken-and-frites.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e3/c0/d0/mussels-farcies.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e3/c0/a0/tables-in-the-back-bar.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e3/c0/b7/cozy-room.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e3/c0/d6/people-at-the-next-table.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e3/c0/c5/delicious-french-onion.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e3/c0/9a/they-know-how-to-make.jpg,,,,,,,,,,,5,"This restaurant is a little gem! It’s right off Broadway but doesn’t seem to have a tourist crowd. There seemed to be a lot of regulars, and maybe it was because we first went on a Monday night, and they have an ""all you can eat Mussel plus frites and a Stella Artois"" special. The mussels were available in a variety of styles and it smelled wonderful in the restaurant. 

I really wanted the French Onion soup, so I skipped the all you can eat mussels but supplemented with the Mussels Farcies. The soup was SO good that we went back the next night after a show just to have it. The cheese on the soup was great. I don’t think it was the standard gruyere but whatever it was was perfectly toasty & melty. My Mussels Farcies were so good, off the bar menu. They were topped with garlicky bread crumbs and baked and there were about 2 dozen of them. My friend had the roast chicken & fries. It looked delicious, and she said it was but maybe a little dry. 

Our server was super friendly, and we met people at the next table who invited us to their restaurant later that night for drinks which we took them up on. A very nice place and will definitely be on my list for the next time I head to NY for the theatre.",A Great Find,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r660029809-BXL_Cafe-New_York_City_New_York.html
microsciences,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-03-08T00:00:00.000Z,657237521,,,,,,,,,,,,,,,,,,4,"Great meal of meatloaf, fries, and beer. Also, try the mussels.
Almost feels like you're in Belgium but maybe a bit friendlier than I remember. Prices are very reasonable",Great place for a meal before or after the Theater,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r657237521-BXL_Cafe-New_York_City_New_York.html
Irma G,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-03-06T00:00:00.000Z,656852688,,,,,,,,,,,,,,,,,,5,"
Cozy pleasant bistro with Belgian/French food.  Reasonable prices, many varieties of  mussels which are unlimited on weekends, large portion of well prepared salmon, nice selection of hamburgers, beers and wines.  Great bread.  Service was attentive.  We needed to make a 7 o’clock curtain and they accommodated us beautifully. The bar in front is noisy, but the tables in the back are fairlly quiet. ",Reasonable Theater District bistro,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r656852688-BXL_Cafe-New_York_City_New_York.html
Joe G,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-03-04T00:00:00.000Z,656334725,,,,,,,,,,,,,,,,,,5,"In the heart of the theater district and right across from our show, is the BXL.  It is a ""happening"" spot for breakfast (9:00AM), lunch, dinner or to have a few cold ones with friends and watch ""football"" (the other football- the one they play in Europe).  Excellent service, full bar, huge selection of great Belgian craft beers on tap and by the bottle.  I had the Croque Madame (fantastic Sliced Ham, Gruyere Cheese sandwich with a fried Egg on top) and a mountain of crispy French Fries served the Belgium way with spicy, Eggy, Mustard flavored Mayonnaise.  My better half had a perfectly prepared rare Sirloin Steak, and the Belgium French Fries.  Need to come back here to sample the rest of the menu.  Highly recommend this place.",Excellent Belgian Food,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r656334725-BXL_Cafe-New_York_City_New_York.html
Bodhi65,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-02-16T00:00:00.000Z,652863537,,,,,,,,,,,,,,,,,,1,"This place has the rudest little Flemish man who rolled his eyes at my client and I when we asked a simple question.   A teenager would have displayed a higher level of emotional intelligence than this tiny zack. He and two waitresses snickered when we asked what time we should come back for a table.  We walked out and never will come back again. I've been here twice before and despite a mediocre meal on both occasions, I thought we would try it again.  This place has good beer, crappy food.

The most interesting thing Is My business runs hundreds of broadway trips for organizations on the east coast.  I will make sure all my employees will tell our clients to skip BXL when in Times Square for broadway shows or Town Hall concerts. We literally brings thousands of clients to your area each year. 

Terrible customer service.  Fire your management and hire employees who respect the customers patronizing your establishment.","Poor customer service, never coming back",https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r652863537-BXL_Cafe-New_York_City_New_York.html
Sergio R,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-02-14T00:00:00.000Z,652364438,,,,,,,,,,,,,,,,,,1,"Nos realizaron una retención del importe en nuestra cuenta al pagar para despues cargar nuevamente el importe que ellos mismos consideraron, alegando que su terminal funciona de esta forma marcaron los datos de la targeta en su terminal manualmente. Lamentable",A la caza del turista,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r652364438-BXL_Cafe-New_York_City_New_York.html
Miriahm D,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-02-13T00:00:00.000Z,652226709,,,,,,,,,,,,,,,,,,3,"Too early for drinking, but I always notice when a restaurant serves Chimay Beer, next time I'll come a bit later.  Service was hit and miss, as was the food, nothing special",The food and service was both OK,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r652226709-BXL_Cafe-New_York_City_New_York.html
vacagirl23,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-02-10T00:00:00.000Z,651354451,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/6c/93/c5/photo0jpg.jpg,,,,,,,,,,,,,,,,,5,"I found this restaurant by searching for a place to watch the EPL game while in NYC.  Since the game my husband wanted to watch was in the morning, we went to enjoy breakfast and the game.  This breakfast was PHENOMENAL!  We sat at the bar and the bartender was super friendly.  I had the waffles and my husband had the banana pancakes.  I highly recommend both of these dishes, simply amazing.
",Breakfast and soccer,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r651354451-BXL_Cafe-New_York_City_New_York.html
Kathryn B,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-01-22T00:00:00.000Z,647549153,,,,,,,,,,,,,,,,,,4,"The pub atmosphere was cozy and not too noisy for conversation. The waitress asked if we were on our way to a show and assured us we would have our order in plenty of time to make it to the theater.
My chicken in puff pastry was scrumptious, the salmon got a thumbs up too. I will definitely keep BMX Cafe on my list of restaurants to return to.",Pre-Theatre dinner was delicious.,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r647549153-BXL_Cafe-New_York_City_New_York.html
SROVirginia,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-01-21T00:00:00.000Z,647348578,,,,,,,,,,,,,,,,,,4,"Not only saved us from starving on the way to the theatre, because we had planned badly, but was a great find.  Our food arrived with astonishing quickness, giving us space to breathe before moving on to the theatre.  Everything was delicious and seemed to have been prepared with care.  Lots of Belgian (and other) beers to choose from.  I hope to go back, when I have more time to relax.","Delicious Food, Great Beer Selection",https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r647348578-BXL_Cafe-New_York_City_New_York.html
Traveling53_13,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-01-21T00:00:00.000Z,647345894,,,,,,,,,,,,,,,,,,5,"I’ve been here twice in two months. The cafe’s Belgium, with comfort foods from the continent. Think mussels, pot pies, French toast with fresh fruit, burgers and fries a la Brussels. Our first visit we had the fixed price lunch. Our last visit a fixed price brunch before a play; Broadway is right around the corner. Servers are very friendly. You’ll hear French as often as English and see European soccer the minute they open. ",A Taste of Belgium,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r647345894-BXL_Cafe-New_York_City_New_York.html
Isabelle S,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-01-21T00:00:00.000Z,647338554,,,,,,,,,,,,,,,,,,4,"Sympathique petit restaurant, confiné, à l'ambiance assez bruyante mais chaleureuse !
Les plats sont typiques Belges et assez réussis,  le personnel est sympa et francophone.",La Belgique en plein Manhattan !,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r647338554-BXL_Cafe-New_York_City_New_York.html
Dirk W,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-01-06T00:00:00.000Z,644213080,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/00/c2/af/bxl-cafe.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/00/c2/da/bxl-cafe.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/00/c2/87/bxl-cafe.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/00/c3/00/bxl-cafe.jpg,,,,,,,,,,,,,,3,"BXL looks and feels like a cafe, not a restaurant. The counter is very busy with people drinking the great selection of excellent Belgian beers and the tables fill up fast. Add to the omnipresent TV screens and it makes for a loud, rowdy environment - a cafe, not a restaurant.
We went there on Monday night, when they have ""all you can eat mussels"" : there was confusion about the price, advertised on the bill @ $ 26, but charged @ 29 (the Belgian manager said they just went up and the cash register had not been adjusted yet, but insisted on charging the highest price - of course).
The mussels were mediocre : small (but that depends on the season, not necessarily on the restaurant) with very watery stock, very salty fries and tasteless mayo (why not follow a simple, Belgian recipe ?!). The beer is imported Belgian, so brilliant, but better take out a mortgage before ordering another round.
Being Belgian, I make it a point to try Belgian restaurants around the world - this one does not rank on top of my list.",Go for the beer,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r644213080-BXL_Cafe-New_York_City_New_York.html
Graphiker,ChIJDUW-a1VYwokR4XGhIeW6Dao,"125 W 43rd St, New York City, NY 10036",BXL Cafe,https://www.tripadvisor.com/Restaurant_Review-g60763-d585221-Reviews-BXL_Cafe-New_York_City_New_York.html,tripadvisor,2019-01-06T00:00:00.000Z,644031223,,,,,,,,,,,,,,,,,,5,"The Times Square area does not have many quality restaurants. The quality of BXL is excellent and unusual for the area. A good, moderately priced menu. Our waitress was friendly, cheerful, efficient. We had brunch - eggs benedict and cheese-truffle croquettes.",Excellent moderately priced cafe near Times Square,https://www.tripadvisor.com/ShowUserReviews-g60763-d585221-r644031223-BXL_Cafe-New_York_City_New_York.html
